,year,state,n_killed,n_injured
142746,2016,Illinois,0,1
142747,2016,California,0,0
142748,2016,Michigan,0,0
142749,2016,Illinois,0,1
142750,2016,Illinois,0,1
142751,2016,Pennsylvania,0,0
142752,2016,Virginia,0,0
142753,2016,California,0,1
142754,2016,Virginia,0,1
142755,2016,New York,0,0
142756,2016,South Carolina,0,2
142757,2016,Illinois,0,1
142758,2016,Illinois,0,1
142759,2016,Kentucky,0,0
142760,2016,Pennsylvania,0,1
142761,2016,Pennsylvania,1,0
142762,2016,Illinois,0,0
142763,2016,South Carolina,0,1
142764,2016,Washington,2,0
142765,2016,South Carolina,0,1
142766,2016,Massachusetts,0,1
142767,2016,Kansas,0,0
142768,2016,Washington,0,0
142769,2016,Missouri,0,1
142770,2016,California,1,0
142771,2016,Kansas,0,0
142772,2016,Kansas,0,0
142773,2016,District of Columbia,0,1
142774,2016,Pennsylvania,0,0
142775,2016,Minnesota,0,0
142776,2016,Utah,0,0
142777,2016,District of Columbia,0,1
142778,2016,Washington,0,1
142779,2016,Indiana,0,0
142780,2016,Illinois,0,1
142781,2016,Washington,0,1
142782,2016,Tennessee,1,0
142783,2016,Massachusetts,0,0
142784,2016,Ohio,1,0
142785,2016,Louisiana,1,0
142786,2016,Massachusetts,0,1
142787,2016,New York,0,1
142788,2016,New York,0,1
142789,2016,Kentucky,2,0
142790,2016,Minnesota,0,1
142791,2016,Arizona,1,0
142792,2016,Pennsylvania,0,1
142793,2016,Ohio,1,0
142794,2016,Ohio,0,0
142795,2016,Massachusetts,0,0
142796,2016,West Virginia,1,0
142797,2016,Ohio,0,0
142798,2016,Oklahoma,0,0
142799,2016,Ohio,0,1
142800,2016,Wyoming,0,0
142801,2016,Wyoming,0,0
142802,2016,Massachusetts,0,0
142803,2016,Tennessee,1,0
142804,2016,Illinois,0,1
142805,2016,North Carolina,0,1
142806,2016,Wisconsin,1,0
142807,2016,Pennsylvania,0,2
142808,2016,South Carolina,0,0
142809,2016,South Carolina,0,0
142810,2016,Kentucky,0,1
142811,2016,Tennessee,1,0
142812,2016,Alabama,0,1
142813,2016,Connecticut,0,0
142814,2016,Texas,0,0
142815,2016,California,0,2
142816,2016,California,0,0
142817,2016,New Jersey,0,1
142818,2016,Tennessee,1,0
142819,2016,Texas,0,0
142820,2016,Pennsylvania,0,0
142821,2016,New Jersey,0,5
142822,2016,Illinois,0,0
142823,2016,Pennsylvania,1,0
142824,2016,South Carolina,1,0
142825,2016,South Carolina,0,0
142826,2016,Ohio,0,0
142827,2016,Iowa,0,0
142828,2016,Kansas,0,1
142829,2016,California,0,0
142830,2016,California,0,0
142831,2016,California,0,1
142832,2016,Indiana,0,0
142833,2016,Mississippi,0,0
142834,2016,Alabama,0,1
142835,2016,Illinois,0,0
142836,2016,Alabama,0,1
142837,2016,Alabama,0,0
142838,2016,Oregon,1,0
142839,2016,Tennessee,0,1
142840,2016,New York,0,0
142841,2016,North Carolina,0,1
142842,2016,Illinois,0,2
142843,2016,Tennessee,0,2
142844,2016,Illinois,0,0
142845,2016,New York,0,1
142846,2016,Virginia,1,0
142847,2016,Pennsylvania,0,0
142848,2016,Florida,0,0
142849,2016,Tennessee,0,0
142850,2016,California,0,1
142851,2016,New Jersey,0,1
142852,2016,Alabama,0,0
142853,2016,Indiana,0,0
142854,2016,California,0,0
142855,2016,Georgia,0,1
142856,2016,Florida,0,0
142857,2016,Indiana,0,1
142858,2016,Texas,0,2
142859,2016,Kentucky,0,0
142860,2016,Mississippi,0,0
142861,2016,Georgia,1,0
142862,2016,Indiana,0,0
142863,2016,Colorado,1,0
142864,2016,North Carolina,0,1
142865,2016,Louisiana,0,0
142866,2016,Texas,0,0
142867,2016,Alabama,0,0
142868,2016,Pennsylvania,0,1
142869,2016,New Jersey,1,0
142870,2016,Indiana,0,0
142871,2016,Arizona,0,1
142872,2016,Missouri,1,0
142873,2016,Mississippi,0,1
142874,2016,Oregon,0,0
142875,2016,Nevada,1,0
142876,2016,West Virginia,1,1
142877,2016,Illinois,0,3
142878,2016,Illinois,1,1
142879,2016,Illinois,0,1
142880,2016,Arizona,2,1
142881,2016,Louisiana,0,0
142882,2016,Tennessee,0,0
142883,2016,Ohio,1,1
142884,2016,Illinois,0,0
142885,2016,Connecticut,0,0
142886,2016,Alaska,0,0
142887,2016,Illinois,0,0
142888,2016,Illinois,0,2
142889,2016,Maine,0,0
142890,2016,Florida,1,1
142891,2016,Michigan,0,0
142892,2016,Illinois,0,0
142893,2016,Minnesota,0,0
142894,2016,Florida,0,1
142895,2016,Florida,1,1
142896,2016,Colorado,1,0
142897,2016,Michigan,0,0
142898,2016,Illinois,0,0
142899,2016,Florida,1,0
142900,2016,Massachusetts,0,0
142901,2016,Massachusetts,0,0
142902,2016,Delaware,0,1
142903,2016,Massachusetts,0,1
142904,2016,Illinois,0,0
142905,2016,Pennsylvania,0,1
142906,2016,Illinois,0,2
142907,2016,Ohio,0,0
142908,2016,California,1,0
142909,2016,Tennessee,1,1
142910,2016,Ohio,0,0
142911,2016,Indiana,0,0
142912,2016,New York,0,0
142913,2016,Oklahoma,0,2
142914,2016,Texas,0,0
142915,2016,Missouri,1,0
142916,2016,Tennessee,0,1
142917,2016,Virginia,0,1
142918,2016,Connecticut,0,0
142919,2016,Connecticut,0,0
142920,2016,Alaska,0,0
142921,2016,Ohio,0,0
142922,2016,North Carolina,0,1
142923,2016,Kentucky,0,0
142924,2016,New York,0,0
142925,2016,New Hampshire,0,0
142926,2016,Tennessee,2,0
142927,2016,Connecticut,0,1
142928,2016,Connecticut,0,0
142929,2016,Iowa,0,0
142930,2016,New York,0,1
142931,2016,Massachusetts,0,0
142932,2016,Connecticut,0,0
142933,2016,West Virginia,1,0
142934,2016,Florida,2,0
142935,2016,West Virginia,1,2
142936,2016,Ohio,0,1
142937,2016,Oklahoma,1,0
142938,2016,Florida,0,0
142939,2016,Georgia,0,0
142940,2016,Virginia,1,0
142941,2016,Illinois,0,0
142942,2016,Kentucky,1,1
142943,2016,Massachusetts,0,0
142944,2016,Pennsylvania,0,1
142945,2016,Indiana,0,1
142946,2016,Texas,2,0
142947,2016,Maryland,0,0
142948,2016,Illinois,1,0
142949,2016,Texas,0,1
142950,2016,Tennessee,0,1
142951,2016,Michigan,0,0
142952,2016,New York,0,0
142953,2016,Illinois,1,0
142954,2016,Missouri,0,0
142955,2016,Vermont,0,0
142956,2016,California,0,0
142957,2016,California,0,0
142958,2016,West Virginia,0,0
142959,2016,Michigan,0,1
142960,2016,Texas,0,0
142961,2016,Idaho,1,0
142962,2016,Texas,0,0
142963,2016,Delaware,0,1
142964,2016,Texas,1,0
142965,2016,California,0,1
142966,2016,Michigan,0,1
142967,2016,Texas,0,0
142968,2016,Michigan,0,1
142969,2016,Illinois,0,2
142970,2016,California,0,0
142971,2016,Arizona,0,1
142972,2016,Illinois,0,0
142973,2016,Illinois,0,2
142974,2016,Tennessee,1,0
142975,2016,Georgia,1,0
142976,2016,Alabama,1,0
142977,2016,Illinois,0,1
142978,2016,New York,0,1
142979,2016,New York,0,2
142980,2016,Florida,0,2
142981,2016,Florida,0,1
142982,2016,Louisiana,0,0
142983,2016,Texas,0,1
142984,2016,Texas,0,0
142985,2016,Indiana,0,1
142986,2016,California,0,1
142987,2016,Michigan,0,1
142988,2016,Florida,0,1
142989,2016,Illinois,0,1
142990,2016,Alabama,1,0
142991,2016,Illinois,0,0
142992,2016,Tennessee,0,1
142993,2016,Connecticut,0,0
142994,2016,Florida,0,0
142995,2016,Connecticut,0,0
142996,2016,Virginia,0,0
142997,2016,Missouri,0,0
142998,2016,Ohio,0,0
142999,2016,Kentucky,0,1
143000,2016,Virginia,0,1
143001,2016,Wisconsin,1,0
143002,2016,Ohio,0,0
143003,2016,Michigan,0,0
143004,2016,Oklahoma,0,0
143005,2016,Massachusetts,0,0
143006,2016,North Carolina,0,0
143007,2016,North Carolina,0,1
143008,2016,California,1,0
143009,2016,California,1,0
143010,2016,Florida,1,0
143011,2016,Florida,0,0
143012,2016,Rhode Island,0,0
143013,2016,Illinois,0,1
143014,2016,Kentucky,1,0
143015,2016,Texas,1,0
143016,2016,Indiana,0,0
143017,2016,Alabama,0,1
143018,2016,Florida,0,0
143019,2016,Louisiana,1,0
143020,2016,Louisiana,0,1
143021,2016,Alabama,0,1
143022,2016,Arkansas,0,1
143023,2016,South Carolina,1,0
143024,2016,Illinois,0,0
143025,2016,Missouri,1,0
143026,2016,Illinois,0,1
143027,2016,South Carolina,0,0
143028,2016,Louisiana,0,1
143029,2016,Illinois,0,1
143030,2016,Virginia,0,0
143031,2016,Florida,0,0
143032,2016,North Carolina,1,0
143033,2016,Texas,0,0
143034,2016,Tennessee,0,1
143035,2016,South Carolina,1,0
143036,2016,Illinois,0,1
143037,2016,New Mexico,0,0
143038,2016,New Jersey,0,1
143039,2016,Arkansas,1,1
143040,2016,Washington,0,0
143041,2016,Florida,0,1
143042,2016,Nebraska,0,0
143043,2016,Nebraska,0,0
143044,2016,South Carolina,0,1
143045,2016,Virginia,0,0
143046,2016,South Carolina,0,0
143047,2016,Virginia,1,1
143048,2016,Washington,1,0
143049,2016,South Carolina,0,1
143050,2016,Iowa,0,1
143051,2016,Pennsylvania,0,1
143052,2016,Pennsylvania,0,0
143053,2016,North Dakota,0,0
143054,2016,Oklahoma,2,0
143055,2016,Florida,0,0
143056,2016,Florida,0,1
143057,2016,Ohio,0,1
143058,2016,Illinois,1,0
143059,2016,Illinois,0,0
143060,2016,Illinois,0,0
143061,2016,Ohio,0,3
143062,2016,Oregon,0,1
143063,2016,Massachusetts,1,0
143064,2016,Oklahoma,1,0
143065,2016,Nevada,1,1
143066,2016,New Mexico,0,0
143067,2016,Connecticut,0,1
143068,2016,Connecticut,0,0
143069,2016,Florida,1,0
143070,2016,Alabama,1,0
143071,2016,Florida,0,0
143072,2016,Florida,0,0
143073,2016,Missouri,0,0
143074,2016,California,1,0
143075,2016,Florida,1,0
143076,2016,Texas,0,0
143077,2016,Florida,0,0
143078,2016,Oregon,0,2
143079,2016,Illinois,0,0
143080,2016,Oregon,0,1
143081,2016,Georgia,0,0
143082,2016,Kentucky,0,1
143083,2016,Pennsylvania,1,0
143084,2016,Tennessee,0,1
143085,2016,Louisiana,0,0
143086,2016,South Carolina,0,0
143087,2016,Illinois,0,1
143088,2016,Missouri,0,0
143089,2016,Tennessee,0,0
143090,2016,Texas,1,0
143091,2016,Illinois,0,0
143092,2016,Massachusetts,0,1
143093,2016,Tennessee,0,1
143094,2016,North Carolina,0,0
143095,2016,Illinois,1,0
143096,2016,Illinois,0,1
143097,2016,Alabama,0,1
143098,2016,Illinois,0,1
143099,2016,Illinois,0,1
143100,2016,Illinois,0,1
143101,2016,New Jersey,0,1
143102,2016,New Jersey,0,1
143103,2016,New Jersey,0,0
143104,2016,Texas,1,0
143105,2016,Arkansas,0,1
143106,2016,Arkansas,0,0
143107,2016,Kentucky,0,1
143108,2016,Maryland,0,1
143109,2016,New Jersey,0,0
143110,2016,Pennsylvania,0,1
143111,2016,West Virginia,1,0
143112,2016,Massachusetts,1,0
143113,2016,Oregon,0,1
143114,2016,Pennsylvania,0,2
143115,2016,Pennsylvania,1,0
143116,2016,Indiana,0,0
143117,2016,Indiana,1,0
143118,2016,North Carolina,0,0
143119,2016,Illinois,0,1
143120,2016,District of Columbia,0,1
143121,2016,Illinois,0,1
143122,2016,New York,0,0
143123,2016,North Carolina,0,1
143124,2016,Massachusetts,0,0
143125,2016,Alabama,1,6
143126,2016,Massachusetts,0,0
143127,2016,Massachusetts,0,2
143128,2016,Massachusetts,0,0
143129,2016,Ohio,0,1
143130,2016,Connecticut,0,0
143131,2016,Florida,1,0
143132,2016,Massachusetts,0,1
143133,2016,Illinois,0,2
143134,2016,Florida,0,1
143135,2016,Florida,0,2
143136,2016,Florida,0,0
143137,2016,Florida,2,4
143138,2016,Florida,1,0
143139,2016,California,1,0
143140,2016,Florida,0,1
143141,2016,South Carolina,0,1
143142,2016,North Carolina,0,2
143143,2016,North Carolina,0,2
143144,2016,Florida,0,0
143145,2016,Ohio,1,0
143146,2016,Tennessee,0,0
143147,2016,Illinois,0,0
143148,2016,Kentucky,0,1
143149,2016,Indiana,0,1
143150,2016,Kentucky,0,0
143151,2016,Idaho,0,0
143152,2016,Georgia,1,0
143153,2016,Connecticut,0,0
143154,2016,North Carolina,0,2
143155,2016,Pennsylvania,0,0
143156,2016,Maryland,0,1
143157,2016,Wisconsin,0,0
143158,2016,Washington,0,0
143159,2016,Illinois,0,1
143160,2016,New York,0,1
143161,2016,Illinois,0,3
143162,2016,Kentucky,0,0
143163,2016,Illinois,0,1
143164,2016,Massachusetts,0,0
143165,2016,New Jersey,0,1
143166,2016,Iowa,0,0
143167,2016,Maryland,0,0
143168,2016,Oklahoma,2,0
143169,2016,Texas,0,0
143170,2016,Louisiana,0,1
143171,2016,Texas,0,0
143172,2016,California,0,1
143173,2016,California,2,1
143174,2016,North Carolina,0,0
143175,2016,New York,0,1
143176,2016,North Carolina,2,0
143177,2016,Indiana,0,0
143178,2016,Illinois,1,0
143179,2016,Tennessee,0,2
143180,2016,Wisconsin,1,0
143181,2016,South Carolina,0,0
143182,2016,Illinois,0,1
143183,2016,Virginia,0,0
143184,2016,Missouri,1,0
143185,2016,New York,0,2
143186,2016,South Carolina,2,0
143187,2016,Illinois,1,2
143188,2016,New Jersey,1,0
143189,2016,Tennessee,1,0
143190,2016,Louisiana,1,0
143191,2016,Illinois,0,0
143192,2016,Michigan,0,1
143193,2016,Texas,1,0
143194,2016,Ohio,0,2
143195,2016,Mississippi,1,0
143196,2016,Maine,0,0
143197,2016,Illinois,0,2
143198,2016,South Carolina,0,1
143199,2016,Kentucky,0,1
143200,2016,Kentucky,0,2
143201,2016,Virginia,1,0
143202,2016,Kentucky,0,1
143203,2016,Nevada,1,0
143204,2016,Tennessee,1,0
143205,2016,Missouri,0,1
143206,2016,Illinois,0,1
143207,2016,Kansas,1,1
143208,2016,Nevada,1,0
143209,2016,Montana,0,0
143210,2016,Alabama,0,0
143211,2016,Virginia,1,0
143212,2016,Massachusetts,1,0
143213,2016,Texas,0,1
143214,2016,Illinois,0,2
143215,2016,Illinois,0,2
143216,2016,Tennessee,0,1
143217,2016,Pennsylvania,0,0
143218,2016,Illinois,0,1
143219,2016,Oklahoma,1,0
143220,2016,Oklahoma,1,0
143221,2016,Alaska,0,0
143222,2016,Florida,0,0
143223,2016,Georgia,1,0
143224,2016,Florida,0,0
143225,2016,California,1,0
143226,2016,Nebraska,0,0
143227,2016,Florida,0,1
143228,2016,Montana,2,0
143229,2016,Colorado,0,1
143230,2016,North Carolina,1,0
143231,2016,New Jersey,1,1
143232,2016,Illinois,1,1
143233,2016,Illinois,0,1
143234,2016,Florida,0,0
143235,2016,Florida,1,0
143236,2016,Missouri,0,1
143237,2016,Pennsylvania,0,0
143238,2016,Texas,0,1
143239,2016,Illinois,0,0
143240,2016,Louisiana,0,0
143241,2016,Florida,0,0
143242,2016,Nevada,1,0
143243,2016,Ohio,0,1
143244,2016,Kentucky,1,0
143245,2016,Virginia,0,1
143246,2016,Pennsylvania,1,0
143247,2016,Indiana,0,2
143248,2016,Kentucky,0,0
143249,2016,Kansas,0,0
143250,2016,Pennsylvania,1,0
143251,2016,Idaho,0,0
143252,2016,New Hampshire,0,0
143253,2016,Illinois,0,0
143254,2016,Illinois,0,1
143255,2016,New Mexico,1,0
143256,2016,Virginia,1,0
143257,2016,District of Columbia,2,0
143258,2016,District of Columbia,0,1
143259,2016,Arizona,1,0
143260,2016,Colorado,1,0
143261,2016,New York,1,1
143262,2016,Louisiana,0,2
143263,2016,Ohio,0,0
143264,2016,Ohio,1,0
143265,2016,Connecticut,1,0
143266,2016,Texas,0,0
143267,2016,Ohio,1,0
143268,2016,Texas,0,1
143269,2016,Michigan,0,2
143270,2016,Maryland,1,0
143271,2016,Michigan,0,1
143272,2016,Wisconsin,1,0
143273,2016,Georgia,0,1
143274,2016,Maine,0,0
143275,2016,North Dakota,0,1
143276,2016,Michigan,0,0
143277,2016,Texas,1,0
143278,2016,Kentucky,1,0
143279,2016,Illinois,0,1
143280,2016,Maine,0,0
143281,2016,Nebraska,0,0
143282,2016,Indiana,0,0
143283,2016,Alaska,0,0
143284,2016,Hawaii,0,1
143285,2016,California,1,0
143286,2016,Pennsylvania,1,1
143287,2016,California,0,0
143288,2016,California,0,0
143289,2016,Minnesota,0,0
143290,2016,Virginia,0,0
143291,2016,Illinois,0,3
143292,2016,Pennsylvania,0,0
143293,2016,Nevada,0,1
143294,2016,Texas,2,2
143295,2016,Oklahoma,0,0
143296,2016,Texas,0,0
143297,2016,Illinois,1,0
143298,2016,Florida,1,0
143299,2016,Idaho,0,0
143300,2016,Texas,0,1
143301,2016,Oklahoma,0,1
143302,2016,Louisiana,0,2
143303,2016,South Carolina,0,1
143304,2016,Wisconsin,0,0
143305,2016,Wisconsin,0,0
143306,2016,North Carolina,1,0
143307,2016,Michigan,0,0
143308,2016,North Carolina,0,1
143309,2016,Illinois,0,1
143310,2016,North Carolina,0,0
143311,2016,New York,0,1
143312,2016,North Carolina,0,0
143313,2016,West Virginia,0,0
143314,2016,New York,0,2
143315,2016,South Carolina,0,1
143316,2016,Iowa,0,0
143317,2016,Arizona,1,0
143318,2016,Oklahoma,1,0
143319,2016,Ohio,0,1
143320,2016,Michigan,0,0
143321,2016,Alabama,0,2
143322,2016,Ohio,1,0
143323,2016,Oregon,0,0
143324,2016,Pennsylvania,0,1
143325,2016,Colorado,1,1
143326,2016,New York,0,1
143327,2016,Tennessee,1,0
143328,2016,Kansas,0,1
143329,2016,North Carolina,0,2
143330,2016,California,0,1
143331,2016,New York,0,1
143332,2016,Kansas,0,0
143333,2016,Pennsylvania,0,0
143334,2016,Virginia,0,0
143335,2016,Nevada,1,0
143336,2016,Minnesota,0,0
143337,2016,Missouri,0,1
143338,2016,Virginia,0,1
143339,2016,Wisconsin,0,0
143340,2016,Texas,1,0
143341,2016,Montana,0,0
143342,2016,Kansas,0,0
143343,2016,Utah,0,0
143344,2016,South Carolina,0,1
143345,2016,New York,0,1
143346,2016,Tennessee,0,1
143347,2016,Virginia,1,0
143348,2016,California,0,0
143349,2016,New Jersey,0,0
143350,2016,Louisiana,0,1
143351,2016,New Mexico,3,0
143352,2016,North Carolina,0,1
143353,2016,Pennsylvania,0,1
143354,2016,New York,0,0
143355,2016,California,0,1
143356,2016,New York,0,4
143357,2016,Texas,0,1
143358,2016,Louisiana,0,1
143359,2016,New Jersey,0,1
143360,2016,California,1,0
143361,2016,Pennsylvania,0,0
143362,2016,Minnesota,0,0
143363,2016,New Jersey,0,1
143364,2016,Missouri,0,1
143365,2016,Illinois,1,2
143366,2016,Texas,1,0
143367,2016,Ohio,0,1
143368,2016,South Carolina,0,1
143369,2016,Illinois,0,1
143370,2016,Illinois,0,1
143371,2016,Pennsylvania,0,0
143372,2016,Pennsylvania,0,0
143373,2016,California,1,0
143374,2016,Wisconsin,0,1
143375,2016,California,2,1
143376,2016,California,0,0
143377,2016,California,0,0
143378,2016,Tennessee,0,0
143379,2016,Ohio,1,0
143380,2016,Virginia,0,1
143381,2016,Florida,1,0
143382,2016,Kentucky,1,0
143383,2016,Michigan,0,1
143384,2016,Wisconsin,0,0
143385,2016,Ohio,0,1
143386,2016,Connecticut,0,1
143387,2016,Connecticut,0,0
143388,2016,Florida,0,0
143389,2016,New York,0,1
143390,2016,Florida,0,0
143391,2016,Florida,0,0
143392,2016,Florida,0,0
143393,2016,California,0,1
143394,2016,Florida,0,0
143395,2016,Florida,1,0
143396,2016,Florida,1,1
143397,2016,Florida,0,1
143398,2016,Florida,0,1
143399,2016,California,0,1
143400,2016,Florida,0,1
143401,2016,New York,0,1
143402,2016,California,1,0
143403,2016,Florida,0,0
143404,2016,Tennessee,1,0
143405,2016,California,1,0
143406,2016,Missouri,2,0
143407,2016,Virginia,0,1
143408,2016,Illinois,0,1
143409,2016,Illinois,0,1
143410,2016,Illinois,0,0
143411,2016,Illinois,0,1
143412,2016,Illinois,0,3
143413,2016,Illinois,0,2
143414,2016,Illinois,0,1
143415,2016,Illinois,0,2
143416,2016,Illinois,0,1
143417,2016,Illinois,0,1
143418,2016,Texas,0,6
143419,2016,South Carolina,0,1
143420,2016,Alabama,0,1
143421,2016,Arkansas,0,1
143422,2016,District of Columbia,0,1
143423,2016,District of Columbia,0,1
143424,2016,Illinois,1,2
143425,2016,Pennsylvania,0,0
143426,2016,Texas,2,0
143427,2016,Georgia,0,3
143428,2016,Kentucky,0,1
143429,2016,Oregon,0,1
143430,2016,Michigan,0,1
143431,2016,Missouri,0,0
143432,2016,New York,0,0
143433,2016,Missouri,0,0
143434,2016,Texas,0,1
143435,2016,Missouri,2,2
143436,2016,North Carolina,2,2
143437,2016,New York,1,0
143438,2016,Minnesota,1,0
143439,2016,Texas,1,0
143440,2016,Michigan,1,0
143441,2016,Washington,0,0
143442,2016,Alaska,2,0
143443,2016,Illinois,0,1
143444,2016,Arkansas,2,0
143445,2016,Connecticut,0,0
143446,2016,Texas,0,0
143447,2016,Utah,1,0
143448,2016,Massachusetts,0,0
143449,2016,Kentucky,0,1
143450,2016,Idaho,0,0
143451,2016,Ohio,1,0
143452,2016,New Hampshire,1,0
143453,2016,Alaska,0,0
143454,2016,Iowa,0,0
143455,2016,Ohio,1,1
143456,2016,Massachusetts,0,1
143457,2016,Rhode Island,0,1
143458,2016,Missouri,0,1
143459,2016,Wisconsin,0,0
143460,2016,Nevada,0,1
143461,2016,Indiana,0,0
143462,2016,California,0,2
143463,2016,Vermont,0,0
143464,2016,Texas,1,0
143465,2016,Illinois,0,1
143466,2016,Florida,1,1
143467,2016,Colorado,0,0
143468,2016,Illinois,0,2
143469,2016,New York,0,1
143470,2016,Illinois,0,1
143471,2016,Illinois,0,1
143472,2016,Illinois,1,0
143473,2016,Kansas,0,0
143474,2016,Missouri,0,1
143475,2016,North Carolina,1,0
143476,2016,Georgia,0,1
143477,2016,Minnesota,0,0
143478,2016,Iowa,1,1
143479,2016,Missouri,1,0
143480,2016,Indiana,0,0
143481,2016,Michigan,1,0
143482,2016,Missouri,0,1
143483,2016,South Dakota,0,0
143484,2016,Florida,0,2
143485,2016,Michigan,0,0
143486,2016,Missouri,0,1
143487,2016,Tennessee,0,1
143488,2016,Virginia,0,0
143489,2016,Ohio,0,0
143490,2016,California,0,1
143491,2016,Indiana,0,1
143492,2016,Missouri,0,0
143493,2016,New Jersey,1,1
143494,2016,Tennessee,0,1
143495,2016,New York,1,0
143496,2016,New York,0,0
143497,2016,Texas,1,0
143498,2016,Indiana,1,0
143499,2016,Ohio,0,1
143500,2016,New York,0,1
143501,2016,New Jersey,0,1
143502,2016,Georgia,0,1
143503,2016,Louisiana,0,1
143504,2016,Kansas,0,1
143505,2016,New York,1,0
143506,2016,Illinois,0,0
143507,2016,Kentucky,0,1
143508,2016,Illinois,1,0
143509,2016,Florida,0,0
143510,2016,Pennsylvania,0,0
143511,2016,Oregon,0,1
143512,2016,Texas,0,2
143513,2016,Mississippi,0,1
143514,2016,Pennsylvania,0,0
143515,2016,New York,0,0
143516,2016,Pennsylvania,0,1
143517,2016,Kansas,0,1
143518,2016,Alabama,0,5
143519,2016,Oklahoma,0,1
143520,2016,Texas,0,2
143521,2016,Pennsylvania,0,1
143522,2016,Arizona,0,2
143523,2016,Florida,1,0
143524,2016,Florida,0,0
143525,2016,Oregon,0,1
143526,2016,Florida,0,0
143527,2016,Pennsylvania,0,1
143528,2016,New York,0,1
143529,2016,Illinois,0,1
143530,2016,Ohio,0,1
143531,2016,Utah,0,0
143532,2016,Kansas,0,0
143533,2016,Illinois,0,1
143534,2016,Indiana,0,1
143535,2016,Oregon,0,0
143536,2016,Texas,0,0
143537,2016,Ohio,1,0
143538,2016,Massachusetts,0,0
143539,2016,Ohio,0,1
143540,2016,Wisconsin,1,0
143541,2016,Illinois,0,0
143542,2016,Wisconsin,0,0
143543,2016,Michigan,1,0
143544,2016,Texas,0,0
143545,2016,Massachusetts,0,0
143546,2016,Massachusetts,0,0
143547,2016,Connecticut,0,1
143548,2016,Connecticut,0,3
143549,2016,Connecticut,0,2
143550,2016,Delaware,0,1
143551,2016,Florida,0,1
143552,2016,Florida,0,1
143553,2016,Pennsylvania,0,0
143554,2016,Ohio,2,0
143555,2016,Pennsylvania,0,1
143556,2016,Indiana,0,0
143557,2016,Connecticut,0,1
143558,2016,Tennessee,0,1
143559,2016,Oklahoma,0,1
143560,2016,Florida,2,0
143561,2016,Indiana,0,0
143562,2016,Texas,0,1
143563,2016,Florida,0,1
143564,2016,Ohio,0,0
143565,2016,Virginia,0,1
143566,2016,Missouri,0,0
143567,2016,Missouri,0,0
143568,2016,Virginia,0,1
143569,2016,Utah,0,0
143570,2016,Michigan,0,1
143571,2016,Pennsylvania,0,1
143572,2016,Oklahoma,0,0
143573,2016,Louisiana,0,1
143574,2016,Louisiana,0,1
143575,2016,California,5,0
143576,2016,Florida,0,0
143577,2016,Illinois,0,0
143578,2016,Illinois,0,0
143579,2016,Texas,0,1
